Datum von;Day Ahead Preise D_LU;Prognostizierte Erzeugung PV und Wind;Erzeugung Erneuerbare;Erzeugung Konventionelle;Residuallast;GWL
15.03.2021 17:00;50,6;30854;38232,75;32129,5;37628,75;35.0
15.03.2021 18:00;61,97;28745,25;36304;33677,5;41307,25;35.0
15.03.2021 19:00;67,82;28590,75;36011;34028,25;41950,75;35.0
15.03.2021 20:00;59,93;28341,5;36124,25;32167;37926,25;35.0
15.03.2021 21:00;55,9;27850;35649;31158,5;34612,5;35.0
15.03.2021 22:00;50,76;27142,5;34041;30409,5;33362,5;35.0
15.03.2021 23:00;46,86;26490;33514,5;29072;30075,25;35.0
16.03.2021 00:00;45,46;26006,75;32896,5;28116,75;28013,75;15.0
16.03.2021 01:00;44,76;25488,5;32026,5;27749;26904;15.0
16.03.2021 02:00;44,77;24855;31123,5;27976,75;27116,75;15.0
16.03.2021 03:00;43,08;24451;30922,25;28109;27921,25;15.0
16.03.2021 04:00;44,1;24107;30384,25;29251;30296,25;15.0
16.03.2021 05:00;47,4;23567,5;29423;32334,5;34551;15.0
16.03.2021 06:00;59,1;22846;29266,5;36612,25;41044;15.0
16.03.2021 07:00;66,29;23353;28827;40084;46723;15.0
16.03.2021 08:00;68,92;26146,75;30461,25;41112,5;48141,75;15.0
16.03.2021 09:00;62,49;29368,75;33447,75;39862,25;45501;15.0
16.03.2021 10:00;59,93;31049;35460;38820,5;44036,5;15.0
16.03.2021 11:00;58,62;31586;36089,5;39278,25;44870,5;15.0
16.03.2021 12:00;54,84;31326,5;36179;39362,5;43750,25;15.0
16.03.2021 13:00;48,08;30466,25;35288;38509;43483,25;15.0
16.03.2021 14:00;48,61;28579,5;33214;38361,25;44030;15.0
16.03.2021 15:00;52,98;24986,25;29628,5;39308;46383,5;15.0
16.03.2021 16:00;59,99;19728;24740;40643,25;49881,5;15.0
16.03.2021 17:00;65,96;14157;19335,75;42470,25;55679,5;15.0
16.03.2021 18:00;70,7;11167,75;16835,75;45319,5;60315,5;15.0
16.03.2021 19:00;77,71;10888,75;16313,75;43610,25;61279,5;15.0
16.03.2021 20:00;61,4;10591,75;15345,5;40892;58187,75;15.0
16.03.2021 21:00;56,01;10316,75;15164,75;39399,5;54681;15.0
16.03.2021 22:00;53,88;10029;14733,75;37888;52050;15.0
16.03.2021 23:00;49,19;9763,25;14402,75;35593,25;48330;15.0
17.03.2021 00:00;46,14;9641,25;14294,5;34218,25;45466,25;12.0
17.03.2021 01:00;45,47;9927,5;14629,25;33092,25;43269;12.0
17.03.2021 02:00;44,45;9892,75;15405,75;32391,25;42119;12.0
17.03.2021 03:00;44,4;9896,75;15934,25;32601,75;41886;12.0
17.03.2021 04:00;45,39;9902,5;15848,5;33815,5;43669,75;12.0
17.03.2021 05:00;48,83;9872,75;15835,75;36485,5;47278,75;12.0
17.03.2021 06:00;53,81;9723,25;15839;40987,5;53602,5;12.0
17.03.2021 07:00;63,21;10691,5;16544,25;44178,25;57723,25;12.0
17.03.2021 08:00;64;13141;18239,25;43946,5;58989,75;12.0
17.03.2021 09:00;62,55;16216,5;20489,5;43778,75;57249;12.0
17.03.2021 10:00;57,51;18521,25;22406;42364,5;56102,75;12.0
17.03.2021 11:00;59,57;19839,75;23892,75;42335;55095,25;12.0
17.03.2021 12:00;54,82;20268,25;24566,25;41789,5;54159,25;12.0
17.03.2021 13:00;51,69;19945,5;24764,75;41749;52702,75;12.0
17.03.2021 14:00;50,31;18511,5;24348,25;41332,75;51744,75;12.0
17.03.2021 15:00;49,95;15594,75;22712,5;41051;52767,5;12.0
17.03.2021 16:00;55,64;11700,5;18623;42461,5;55647,5;12.0
17.03.2021 17:00;66,2;7481,5;14107,75;45258;60573,25;12.0
17.03.2021 18:00;77,79;5457,75;11471,75;47866,5;64978;12.0
17.03.2021 19:00;85;5729,25;11308,75;48712;66376;12.0
17.03.2021 20:00;69,28;5586;10911,75;46416,5;62426;12.0
17.03.2021 21:00;64,55;5047;10637,75;44096,75;58735,75;12.0
17.03.2021 22:00;62,46;4387,5;10331;42629,25;56239,5;12.0
17.03.2021 23:00;60,46;3868,5;9654,75;41242;53268,5;12.0
18.03.2021 00:00;51,12;3324;9086,75;39756,75;51211,25;12.0
18.03.2021 01:00;49,56;3020,5;8650;38474,75;49606;12.0
18.03.2021 02:00;48,17;2761,25;8324,25;38287,5;49031,5;12.0
18.03.2021 03:00;47,94;2667,25;8313,5;38199,75;49462;12.0
18.03.2021 04:00;47,03;2726,5;8242;39224;50740,75;12.0
18.03.2021 05:00;51,53;2734,25;7859,75;41431,75;54511;12.0
18.03.2021 06:00;66,05;2754,75;8088;45493,5;60638,75;12.0
18.03.2021 07:00;79,15;4390,75;10178,75;47326,25;63860;12.0
18.03.2021 08:00;78,34;7870,5;14265,25;47453,25;62338,5;12.0
18.03.2021 09:00;75;11593,5;19043,5;45640;57801,75;12.0
18.03.2021 10:00;69,51;14837,5;22240,75;45074,25;55092,5;12.0
18.03.2021 11:00;68;17218,75;23464;45083;54688;12.0
18.03.2021 12:00;65,31;18137,75;23671,75;45797,25;54252;12.0
18.03.2021 13:00;62,21;17801,75;23874,25;44907,75;52796,5;12.0
18.03.2021 14:00;61,15;16185,5;22545;44496,5;53076,25;12.0
18.03.2021 15:00;62,9;13391,75;19918,5;44786,5;55258,75;12.0
18.03.2021 16:00;64,53;9813,75;16008;45496,5;58414,25;12.0
18.03.2021 17:00;75,22;6278,75;12651,25;47383,25;62322;12.0
18.03.2021 18:00;88,99;4740,25;11474,25;49418,5;66056,25;12.0
18.03.2021 19:00;98,71;5145,25;11698;48313;66572,25;12.0
18.03.2021 20:00;70,91;5315;12250,25;46636,75;61859,25;12.0
18.03.2021 21:00;61,9;5390,25;12677;43867;57407;12.0
18.03.2021 22:00;60,12;5586,5;12955,25;41482,25;54363,25;12.0
18.03.2021 23:00;53,23;5843,75;13400,5;39189;50252;12.0
19.03.2021 00:00;61,12;6840,75;13253,5;37928,75;47401,75;12.0
19.03.2021 01:00;56,24;7038,5;13027,75;36817;45526;12.0
19.03.2021 02:00;50,89;7411,75;13038;36482,75;45004;12.0
19.03.2021 03:00;48,5;8011,25;13327,5;36269;45107,5;12.0
19.03.2021 04:00;50;8669;13866;36820;46529,5;12.0
19.03.2021 05:00;52,1;9323,75;14738,25;38613;49144,25;12.0
19.03.2021 06:00;67,02;10110,75;15757,25;41064,5;54277;12.0
19.03.2021 07:00;71,55;12774;17553,5;43535;57846,75;12.0
19.03.2021 08:00;71,53;16964,25;21184,75;44050,25;57322;12.0
19.03.2021 09:00;64,1;21639,25;25685,75;41279,75;53088,75;12.0
19.03.2021 10:00;50,42;26368,75;31651,75;37946,75;47733,5;12.0
19.03.2021 11:00;45,31;30061,25;36164,5;34788,25;43604,5;12.0
19.03.2021 12:00;44,53;32081,75;37931,5;32968;41095,25;12.0
19.03.2021 13:00;43,5;32217,75;38555,5;32162,25;39549,75;12.0
19.03.2021 14:00;43,16;31224;38176,75;31838,5;38291;12.0
19.03.2021 15:00;43,53;28727,75;35162,5;32537,5;40031,75;12.0
19.03.2021 16:00;47,67;24482,25;30702;35627,75;43384;12.0
19.03.2021 17:00;55,58;18844,5;24502,5;39922,25;50131,5;12.0
19.03.2021 18:00;65,96;14967,5;19972,75;43532;56431,5;12.0
19.03.2021 19:00;72,99;13987,75;18703,5;44258,25;58382,25;12.0
19.03.2021 20:00;66,4;12824,25;17401,25;40405,5;55402,25;12.0
19.03.2021 21:00;61,99;11353,25;15859;39236,75;52491,75;12.0
19.03.2021 22:00;60,64;9708;14278,25;38542;50989,25;12.0
19.03.2021 23:00;60,11;8145;12699,25;36858;49240,5;12.0
20.03.2021 00:00;58,82;6972,5;11485,75;36237;47093,5;2.0
20.03.2021 01:00;55,74;6201;10767,75;35273,5;45681,25;2.0
20.03.2021 02:00;56,35;5732,5;10639;34460,75;44743;2.0
20.03.2021 03:00;50,81;5654;11030,5;33708,5;44644,75;2.0
20.03.2021 04:00;50;5764,75;11382,5;33573,5;44027,5;2.0
20.03.2021 05:00;51,03;6074;11881,75;33721;43843,5;2.0
20.03.2021 06:00;52,54;6782,25;12681;33969;43523,5;2.0
20.03.2021 07:00;56,72;10337,25;15912;34883,25;43234,75;2.0
20.03.2021 08:00;53,36;16519,75;21770,25;35029,25;41186;2.0
20.03.2021 09:00;51,29;22682,75;27765,75;33189,25;37901,25;2.0
20.03.2021 10:00;47,07;26867;32366,75;30588,25;34428,75;2.0
20.03.2021 11:00;45,67;29209,25;35738,75;29908,5;31970,75;2.0
20.03.2021 12:00;45,08;30242,75;38223,5;28395,5;29295,75;2.0
20.03.2021 13:00;43,05;29941,5;38816,5;26135,75;26794,25;2.0
20.03.2021 14:00;40,98;28013,75;37273;25591,5;26869,25;2.0
20.03.2021 15:00;44;24648;33471,25;26134;30074,25;2.0
20.03.2021 16:00;44,92;20253,5;28825,5;28078,75;35051,25;2.0
20.03.2021 17:00;49,94;16384,75;25075,75;32822,5;40402;2.0
20.03.2021 18:00;62,5;15648,5;24117;36431,75;44096,25;2.0
20.03.2021 19:00;68,09;17841,75;25881,25;36094,25;43149,5;2.0
20.03.2021 20:00;59,94;19584,25;26968;32796,25;38466,25;2.0
20.03.2021 21:00;49,03;20930,75;28269;30453,25;34184,25;2.0
20.03.2021 22:00;48,92;21985,75;29774;29602;31515;2.0
20.03.2021 23:00;46,4;23010,25;30688,5;27929,75;28162;2.0
21.03.2021 00:00;39,65;24555,5;31130,25;24992,75;24844,25;5.0
21.03.2021 01:00;29,02;25377,5;31802,75;23704,25;21892;5.0
21.03.2021 02:00;31,43;26464,25;31793,5;23091,75;20775,75;5.0
21.03.2021 03:00;26,74;27632,5;32129;23121;19983,25;5.0
21.03.2021 04:00;26,79;28621,5;32685,25;22646,75;19435,5;5.0
21.03.2021 05:00;23,66;29391;33765,25;22789,75;18701;5.0
21.03.2021 06:00;13,8;30668;35585,25;22248;17162,25;5.0
21.03.2021 07:00;22,87;32287,25;36892;22748,5;17610,5;5.0
21.03.2021 08:00;29,67;34516,25;39199,75;23025;18783;5.0
21.03.2021 09:00;31,21;37028,5;41189,75;23623,75;19584,5;5.0
21.03.2021 10:00;28,17;39058,5;43295,75;23851,25;20218,75;5.0
21.03.2021 11:00;34,87;40132;45213,75;24235,25;20561,25;5.0
21.03.2021 12:00;33,46;40234,5;46331,5;24033,5;18945,5;5.0
21.03.2021 13:00;23,34;39629;46805,75;22303,25;16644,75;5.0
21.03.2021 14:00;21,2;38176,75;46056,75;21727,25;15819;5.0
21.03.2021 15:00;22,59;35630;44623;21526,5;16776,25;5.0
21.03.2021 16:00;30;31689;41218;22320,75;19898,25;5.0
21.03.2021 17:00;41,3;26898,25;37086,75;25762;25461,5;5.0
21.03.2021 18:00;56,05;23739,5;33423,75;31798;31762,5;5.0
21.03.2021 19:00;64,82;22814;32165;32008;34397;5.0
21.03.2021 20:00;59,47;21664,5;30784;31532,5;32864,75;5.0
21.03.2021 21:00;54,8;20055,5;28685;30597,5;32823;5.0
21.03.2021 22:00;55,27;18278;26863;30326;33996,75;5.0
21.03.2021 23:00;49,85;16674,75;25543,75;29325,5;32280,75;5.0
22.03.2021 00:00;49,55;16161,75;24205,75;28459,75;30969,5;5.0
22.03.2021 01:00;48,74;15275,5;23374,25;28677;30541,5;5.0
22.03.2021 02:00;47,76;14760,5;22164,5;29289,5;31140,75;5.0
22.03.2021 03:00;47,01;14356,5;20951;29885,75;32645;5.0
22.03.2021 04:00;47,4;13839;19640;32376;35696,75;5.0
22.03.2021 05:00;50,56;13032,75;18826,5;35734;40369,5;5.0
22.03.2021 06:00;62;12334,5;17897,25;41324,75;48791,5;5.0
22.03.2021 07:00;73;13036,5;17943;44845;54144,75;5.0
22.03.2021 08:00;74,9;15229,75;19361,25;45077,5;55750,25;5.0
22.03.2021 09:00;71,6;17849,25;22467,5;43559;53445,5;5.0
22.03.2021 10:00;65,46;19798,5;24690;42080,25;52402,75;5.0
22.03.2021 11:00;62,43;21010,75;25876,5;42048,5;52633,5;5.0
22.03.2021 12:00;59,41;21335,75;26452,75;41926;51796;5.0
22.03.2021 13:00;53,78;20910,25;26087,5;41125,25;51195,5;5.0
22.03.2021 14:00;51,95;19724,25;25133,5;40912;50794;5.0
22.03.2021 15:00;51,01;17578;23382;40892,5;51862,5;5.0
22.03.2021 16:00;54,01;14552,5;20452;42165,75;53509,75;5.0
22.03.2021 17:00;63,98;11229,5;17158,5;44117,5;57377,5;5.0
22.03.2021 18:00;75,5;9344,5;15291,75;46316,25;60949,25;5.0
22.03.2021 19:00;90,47;9525,25;16122,5;46655,75;61264,75;5.0
22.03.2021 20:00;75;9696,5;16213,5;45060;56877,75;5.0
22.03.2021 21:00;65,43;9878;15873;43396,75;53723,25;5.0
22.03.2021 22:00;60,8;10046,75;15706,5;41243,25;51247;5.0
22.03.2021 23:00;49,7;10121,5;15883,25;38721,25;47197;5.0
23.03.2021 00:00;54,55;10042;15565;38553;44271,75;5.0
23.03.2021 01:00;53,86;10115,5;14958,5;38172;42765,75;5.0
23.03.2021 02:00;50,68;9983,5;14886;38019,75;41956,25;5.0
23.03.2021 03:00;50,61;9737;14811,5;38261,75;42411,5;5.0
23.03.2021 04:00;52,56;9342,25;13893,5;39165;45000,25;5.0
23.03.2021 05:00;58,74;8896,5;13084;41692,75;48820;5.0
23.03.2021 06:00;65,25;8612,75;13400,75;45074,75;55424;5.0
23.03.2021 07:00;74,37;9475;14733;47076,75;59256,5;5.0
23.03.2021 08:00;75,9;11791,75;16832,5;46750;59671,5;5.0
23.03.2021 09:00;69,2;14510,75;19124,5;46807;57338,25;5.0
23.03.2021 10:00;63,46;16676;21303,5;45336,25;55436,75;5.0
23.03.2021 11:00;62,1;17807,5;22578;44925,5;55142,25;5.0
23.03.2021 12:00;61,97;17971;22658,5;44623,75;55188,5;5.0
23.03.2021 13:00;57,58;17482;21771,25;44629,5;54964,5;5.0
23.03.2021 14:00;58,69;16136,5;20711,75;44019,25;54143,75;5.0
23.03.2021 15:00;58,43;13749;18843,75;43982,25;55053,5;5.0
23.03.2021 16:00;60,02;10722;16480,25;44631,5;56545,25;5.0
23.03.2021 17:00;64,64;7692;13191,75;46995;60200;5.0
23.03.2021 18:00;71,4;6092,5;11349,5;48174;63885,5;5.0
23.03.2021 19:00;83,49;6842,25;11810,5;50310,25;65198,25;5.0
23.03.2021 20:00;72,48;7881,5;12140,25;48076,25;60768,5;5.0
23.03.2021 21:00;64,57;8845,25;13030;45932,5;56412;5.0
23.03.2021 22:00;60,47;9598,75;13614;43005,25;52841,5;5.0
23.03.2021 23:00;51;10223,75;14337,25;40405;48087;5.0
24.03.2021 00:00;47,59;10573;14949,75;37803,5;44256,5;1.0
24.03.2021 01:00;47,41;11137,5;14889;36167;42305,25;1.0
24.03.2021 02:00;44,95;11540,75;15366,25;35560,25;41138,25;1.0
24.03.2021 03:00;45,43;11679;16049,75;35165,75;41249,5;1.0
24.03.2021 04:00;47,48;11629,75;16332,25;36411,25;42748;1.0
24.03.2021 05:00;49,06;11594,5;16579,75;40349;45893,75;1.0
24.03.2021 06:00;64,97;12201;17649;43791,75;51261,75;1.0
24.03.2021 07:00;65,78;15006,5;21071,75;45009;52509,5;1.0
24.03.2021 08:00;67,93;19882,5;25803;43997;49966;1.0
24.03.2021 09:00;50,87;25958,75;31160,25;40655,75;44569;1.0
24.03.2021 10:00;44,04;31365;37036;35529,5;38516,75;1.0
24.03.2021 11:00;44,37;34692,5;42407,75;32999;34288;1.0
24.03.2021 12:00;43,95;35625,75;44177,75;31842,75;31669,75;1.0
24.03.2021 13:00;44,82;34773;44007;31278;30508;1.0
24.03.2021 14:00;45,21;31728;40976,25;31933,25;32220,75;1.0
24.03.2021 15:00;48,87;26331;34446,75;33909,75;37192,25;1.0
24.03.2021 16:00;52,07;18841,5;25315,25;38023,5;44552,5;1.0
24.03.2021 17:00;61,32;11647,75;17126,25;43287,25;53788,5;1.0
24.03.2021 18:00;70,91;8105;13684,5;45862,25;60118;1.0
24.03.2021 19:00;84;7977,5;14100;47351,75;62210,25;1.0
24.03.2021 20:00;73,58;7966,75;13757,75;45521,75;58195,75;1.0
24.03.2021 21:00;66,75;7750,5;13703,25;44661,5;54579,25;1.0
24.03.2021 22:00;62,5;7406;13560,75;42237,5;52005,25;1.0
24.03.2021 23:00;59,1;7066;13040,75;40956,25;48564,75;1.0
25.03.2021 00:00;54,56;7774,5;12538;40499,25;45874,25;4.0
25.03.2021 01:00;50,31;7480;11859;40140,75;44390,75;4.0
25.03.2021 02:00;49,68;6876,25;11277;39739,25;44198,25;4.0
25.03.2021 03:00;48,87;6282,5;10337,25;40165;45984;4.0
25.03.2021 04:00;50,2;5720,25;9875,25;41105;47708,25;4.0
25.03.2021 05:00;58,87;5339,5;10067,25;43853,25;51371,75;4.0
25.03.2021 06:00;68,8;5744,5;11241,25;45894,75;55827,75;4.0
25.03.2021 07:00;74,97;9003,25;15963,5;46386,75;55738,75;4.0
25.03.2021 08:00;74,93;14159,25;22062,25;45160,75;52226,25;4.0
25.03.2021 09:00;67,04;19426;28049;42140,5;46738;4.0
25.03.2021 10:00;57,9;23646,75;32962,5;39330;41995,5;4.0
25.03.2021 11:00;46,42;26280;36289,5;36906,5;38547,5;4.0
25.03.2021 12:00;46,07;26736,75;37196,25;35975,75;37114;4.0
25.03.2021 13:00;46,9;25490,75;35607,5;35899,5;37653;4.0
25.03.2021 14:00;48,87;22930,75;31832,25;36818,25;40338,25;4.0
25.03.2021 15:00;48;18957,25;25859;38552;45367;4.0
25.03.2021 16:00;55,71;13952,75;19636;42138,75;50832,25;4.0
25.03.2021 17:00;63,26;9164,75;14410,5;43489,75;56966,25;4.0
25.03.2021 18:00;72,15;6552,75;11714,25;45414;61374,5;4.0
25.03.2021 19:00;85,43;6835,25;12407,75;47583,75;62600,75;4.0
25.03.2021 20:00;72,34;7702,75;13150,75;44399,75;57844,5;4.0
25.03.2021 21:00;62,9;8737,25;14012,75;43142,75;53234,5;4.0
25.03.2021 22:00;59,31;9763;14789,5;41106,25;49513,75;4.0
25.03.2021 23:00;48,98;10954,5;15693,5;38179,25;44631;4.0
26.03.2021 00:00;52,3;11323,25;16573;34329,25;40331,75;4.0
26.03.2021 01:00;50,05;12197,75;17774,25;31571,5;37156,25;4.0
26.03.2021 02:00;48,88;13063,25;18620,25;30968;35947;4.0
26.03.2021 03:00;46,07;13750,5;19851,5;30684,25;35299,75;4.0
26.03.2021 04:00;45,62;14188,25;20496;30633,5;36631,75;4.0
26.03.2021 05:00;49,91;14505,25;21668,5;33135,5;39522;4.0
26.03.2021 06:00;61,16;15538,5;23377,5;36161,25;43943,75;4.0
26.03.2021 07:00;65,81;19411;26862;37152,25;44936,5;4.0
26.03.2021 08:00;63,67;24926;32025,25;36671,5;42182,25;4.0
26.03.2021 09:00;48,01;30818;38574,75;32390,25;35702,25;4.0
26.03.2021 10:00;42,89;36424,75;46103,25;27074,25;28131;4.0
26.03.2021 11:00;37,65;39879,25;50409;24188;24983,5;4.0
26.03.2021 12:00;36,9;40907,25;50998;23155,25;23048,25;4.0
26.03.2021 13:00;34,73;39566,5;48999,5;23351,25;22819,75;4.0
26.03.2021 14:00;37,09;36192,75;44943,5;23950,75;25022,75;4.0
26.03.2021 15:00;45,15;30968;39802,5;25719,25;29443,25;4.0
26.03.2021 16:00;50,29;24099,75;32540;29026,25;35865;4.0
26.03.2021 17:00;60,68;17625,25;25344;33669,75;43531,5;4.0
26.03.2021 18:00;62,43;14964,5;21901,5;35844,25;49219;4.0
26.03.2021 19:00;69,01;16421,25;22936;36051,25;49839,5;4.0
26.03.2021 20:00;64,3;18465;24759,5;33485;44884,75;4.0
26.03.2021 21:00;57,39;20251,75;26747,5;29949,5;39270,5;4.0
26.03.2021 22:00;53,33;21467;28413,75;27641,5;34340,75;4.0
26.03.2021 23:00;49,58;22379,5;29388,25;25614,25;29760,5;4.0
27.03.2021 00:00;43;24392,25;30742;22654,25;25112;14.0
27.03.2021 01:00;38,09;25136,25;31879;20108,25;22131;14.0
27.03.2021 02:00;36;25912,75;32422;19025,75;20743,75;14.0
27.03.2021 03:00;34,03;26978,25;34145,5;18069;18893,75;14.0
27.03.2021 04:00;29,64;28519,75;37126,25;17667,5;17241,5;14.0
27.03.2021 05:00;34,09;29905,25;39283,75;17162,75;16184,75;14.0
27.03.2021 06:00;34,32;31729;41412;17426,5;14949,25;14.0
27.03.2021 07:00;30,49;35011;44485,75;17833,75;15380,5;14.0
27.03.2021 08:00;25,1;39324,25;49389,75;17586,75;13885,5;14.0
27.03.2021 09:00;13;44680,5;55412,25;16959,25;11225,5;14.0
27.03.2021 10:00;5,12;49931,75;59586,25;16401,75;9386,5;14.0
27.03.2021 11:00;-2,89;54118,25;60857,25;15844,25;9344,25;14.0
27.03.2021 12:00;-49,9;55736;58399,25;15813,75;10414,75;14.0
27.03.2021 13:00;-39,26;55066;58549,75;15758,75;7906,5;14.0
27.03.2021 14:00;-29,96;52691,25;56756,75;15820,75;8124,5;14.0
27.03.2021 15:00;-1,81;48341;53510,75;16536,25;11016;14.0
27.03.2021 16:00;19,49;42343;45673,25;19254;17644,5;14.0
27.03.2021 17:00;42,4;34850,5;37677;23661,5;27097,25;14.0
27.03.2021 18:00;57,5;28539,25;33181,75;26615,5;33192;14.0
27.03.2021 19:00;66,1;25655,5;30651;27180,5;36376,5;14.0
27.03.2021 20:00;59,02;24677,75;30329,75;27135;33694;14.0
27.03.2021 21:00;49,42;24122;29830,25;25607;31261,5;14.0
27.03.2021 22:00;53;23564,25;29186,5;24847;30253,25;14.0
27.03.2021 23:00;46,68;23437,75;29608,75;23455,25;26901,75;14.0
28.03.2021 00:00;43,77;22342,25;29316;21789,5;23880,25;10.0
28.03.2021 01:00;38,62;22517,25;29348;20064,75;22045,5;10.0
28.03.2021 03:00;35,43;22560,25;29849,75;19528,25;21160;10.0
28.03.2021 04:00;35;22631,5;29995,25;19349,25;20793,5;10.0
28.03.2021 05:00;35,07;22733,75;30232,25;19017;20822,5;10.0
28.03.2021 06:00;35,67;23053,5;30708,75;19231,5;19948,5;10.0
28.03.2021 07:00;35,72;24434,5;31744,25;19031,75;19900,75;10.0
28.03.2021 08:00;27,68;28336;35717,25;18677,75;19126,75;10.0
28.03.2021 09:00;30;33094,25;40441;18853;17418,5;10.0
28.03.2021 10:00;21,22;38689,75;47074,75;17726;13010,25;10.0
28.03.2021 11:00;1,88;45157,75;54343,5;16237,5;7906,5;10.0
28.03.2021 12:00;-19,04;50257,75;57765,75;15502,75;4463,25;10.0
28.03.2021 13:00;-49,99;51864,5;55117,75;15420;5515,5;10.0
28.03.2021 14:00;-49,97;50769;53192,25;15305,25;5323,5;10.0
28.03.2021 15:00;-40,99;47874;50751,25;15425,75;6773,5;10.0
28.03.2021 16:00;-12,14;43448,75;49739,25;15657,5;7779;10.0
28.03.2021 17:00;4,55;37565;44727,5;16617,5;14589;10.0
28.03.2021 18:00;35,3;32100,5;37500,5;20388;23776,75;10.0
28.03.2021 19:00;43,04;29265,25;33113,25;26344;29833;10.0
28.03.2021 20:00;48,34;29061,75;32582,5;27361,75;30044;10.0
28.03.2021 21:00;40,98;29042;32425,75;24232,75;28427,25;10.0
28.03.2021 22:00;40,97;29131;32142,75;23118,5;28110,5;10.0
28.03.2021 23:00;38,68;29043,25;32336,25;21150,25;25002,5;10.0
29.03.2021 00:00;27,56;28375,25;32329,25;19597;22174,25;10.0
29.03.2021 01:00;23,03;28092,25;32509,25;19094,25;19770,75;10.0
29.03.2021 02:00;22,12;28032,75;33060,5;18763,25;18664;10.0
29.03.2021 03:00;22,79;27956,75;33042;18958,75;19236,75;10.0
29.03.2021 04:00;23,44;27869;33000,5;20044,5;20912,25;10.0
29.03.2021 05:00;35,54;27659;33040;21693,5;25054,5;10.0
29.03.2021 06:00;51,33;27624,25;34018;25440;31668,5;10.0
29.03.2021 07:00;67,25;28448;34998,25;28500;36134;10.0
29.03.2021 08:00;70,86;31862,25;38643,25;30806;35739,25;10.0
29.03.2021 09:00;55,04;36395,25;43638,75;26955,5;31367,75;10.0
29.03.2021 10:00;42,29;40979,5;49339,25;23622,75;25974,75;10.0
29.03.2021 11:00;29,28;45285,25;55057;22292,5;21427,25;10.0
29.03.2021 12:00;22,33;48330;59044,75;20598,75;17300;10.0
29.03.2021 13:00;17,92;49417,75;60698,5;19877;14039,75;10.0
29.03.2021 14:00;17,13;48400,25;59477,75;19336,75;13133,25;10.0
29.03.2021 15:00;18,61;45272,25;55615,75;19318,25;15571,5;10.0
29.03.2021 16:00;20,44;39248,25;48833;20590,5;21230,25;10.0
29.03.2021 17:00;39,71;30744,5;39587;23523,25;29757,75;10.0
29.03.2021 18:00;57,68;22885,75;30432;28675,5;39290,75;10.0
29.03.2021 19:00;67,63;19095;25340,75;32741,25;46033,25;10.0
29.03.2021 20:00;68,15;19154;25078,5;33517;46188;10.0
29.03.2021 21:00;64,02;19450;25792;31748,5;41801;10.0
29.03.2021 22:00;59,18;19434,25;25299,75;29601,5;39004;10.0
29.03.2021 23:00;56;19096,75;24450,75;28946,25;35582,5;10.0
30.03.2021 00:00;47,08;19152,75;23558;26554;33177,5;1.0
30.03.2021 01:00;46,46;18256,75;22776,25;26427,25;31736,75;1.0
30.03.2021 02:00;44,65;17450;22506,75;25704;31224,25;1.0
30.03.2021 03:00;45,59;16745,5;22006,75;25522,75;32734,75;1.0
30.03.2021 04:00;46,27;15848;21224,25;26716;34971,75;1.0
30.03.2021 05:00;53,22;14765,75;19756,5;28789;39971,25;1.0
30.03.2021 06:00;65,09;13756,75;18833,25;33088,25;47776,25;1.0
30.03.2021 07:00;78,22;14078,5;19867,5;37652,75;51740;1.0
30.03.2021 08:00;76,73;17970,5;24438,5;35998,25;49982,75;1.0
30.03.2021 09:00;64,63;23836,5;30190;32948,5;44525;1.0
30.03.2021 10:00;52,94;30161,5;36259;32453;38173,5;1.0
30.03.2021 11:00;46,37;35274,5;40845,5;30435,75;34076;1.0
30.03.2021 12:00;44,8;38390,5;44072,75;27494,5;30443,75;1.0
30.03.2021 13:00;42,05;39045,5;45121,25;25988,25;27709,25;1.0
30.03.2021 14:00;39,89;37239,5;43293,5;25754,25;27625,5;1.0
30.03.2021 15:00;39,78;33075;39190,5;26263,25;30675,25;1.0
30.03.2021 16:00;43,18;26407,25;33046,75;27304,75;35590,5;1.0
30.03.2021 17:00;52,5;17480,75;24180;30520,25;44300,75;1.0
30.03.2021 18:00;63,24;8964,5;15759,25;35134;53486,75;1.0
30.03.2021 19:00;74,29;4647,25;10829,25;38367;59293,75;1.0
30.03.2021 20:00;77,01;4141,5;10132,25;39604;60003,5;1.0
30.03.2021 21:00;67,38;4331,25;10120,25;39212;56543,25;1.0
30.03.2021 22:00;65,69;4530,5;10058,75;36206,75;52905,25;1.0
30.03.2021 23:00;60,36;4639,75;9677,5;34140,5;49239;1.0
31.03.2021 00:00;56,58;4628,25;9706,25;33521,75;46179,5;4.0
31.03.2021 01:00;50,97;4254,25;9542,75;32065,25;43929,25;4.0
31.03.2021 02:00;50;4028;9215,5;30761,75;42812,25;4.0
31.03.2021 03:00;49,18;3886,5;9167,75;30930;43306,25;4.0
31.03.2021 04:00;48,33;3844,75;9110,5;31163,25;44917;4.0
31.03.2021 05:00;53,54;3841,25;9234;33118,75;48787,75;4.0
31.03.2021 06:00;67,41;3935,25;9884,5;35292,5;55063;4.0
31.03.2021 07:00;75,11;5826;11575,75;36616,75;57922;4.0
31.03.2021 08:00;76,39;11954,75;17790;36660,5;54695,75;4.0
31.03.2021 09:00;65,98;19595,75;25383,75;35103;47816,5;4.0
31.03.2021 10:00;56,81;25950,5;31337,25;33299,5;42243,25;4.0
